Date,Open,High,Low,Close,Adj Close,Volume
1997-06-30,52.375000,52.625000,51.750000,51.781250,28.971622,861800
1997-07-01,51.781250,52.250000,51.000000,51.000000,28.534527,756800
1997-07-02,51.000000,52.125000,51.000000,52.000000,29.094019,554600
1997-07-03,51.000000,51.000000,49.250000,49.562500,27.730221,4646600
1997-07-07,49.531250,50.187500,49.187500,49.843750,27.887589,3402600
1997-07-08,49.968750,50.625000,49.781250,50.625000,28.324696,1793000
1997-07-09,50.718750,51.187500,50.500000,50.781250,28.412121,2316400
1997-07-10,50.906250,51.937500,50.812500,51.687500,28.919167,3401000
1997-07-11,51.687500,51.937500,51.312500,51.781250,28.971622,1968200
1997-07-14,51.781250,51.875000,51.562500,51.687500,28.919167,1415600
1997-07-15,51.875000,51.937500,51.625000,51.687500,28.919167,2347600
1997-07-16,51.687500,51.843750,51.562500,51.656250,28.901678,1320600
1997-07-17,51.531250,51.593750,51.000000,51.000000,28.534527,1834200
1997-07-18,51.031250,51.093750,50.468750,50.656250,28.342184,1287600
1997-07-21,50.562500,50.875000,50.343750,50.687500,28.359674,819600
1997-07-22,50.750000,50.875000,50.375000,50.875000,28.464581,1282600
1997-07-23,51.000000,51.875000,50.968750,51.750000,28.954142,1223400
1997-07-24,51.750000,51.781250,51.343750,51.625000,28.884190,1328800
1997-07-25,51.750000,51.937500,50.687500,50.906250,28.482044,1021200
1997-07-28,51.125000,51.781250,51.031250,51.562500,28.849236,1866000
1997-07-29,51.625000,52.500000,51.500000,52.312500,29.268850,1900000
1997-07-30,52.750000,53.968750,52.500000,53.687500,30.038164,2862200
1997-07-31,53.968750,53.968750,53.187500,53.187500,29.758402,1194400
1997-08-01,53.312500,53.437500,52.031250,52.218750,29.216402,1427000
1997-08-04,52.093750,52.218750,51.468750,51.718750,28.936649,1053800
1997-08-05,51.687500,52.937500,51.562500,52.750000,29.513628,1438200
1997-08-06,52.781250,52.937500,52.562500,52.781250,29.531116,566400
1997-08-07,53.125000,53.125000,52.375000,52.562500,29.408722,574200
1997-08-08,52.687500,52.718750,51.843750,52.406250,29.321308,805400
1997-08-11,52.906250,53.187500,52.468750,53.187500,29.758402,662000
1997-08-12,54.000000,54.000000,53.437500,53.468750,29.915781,921800
1997-08-13,53.750000,53.937500,53.000000,53.125000,29.723440,850200
1997-08-14,53.250000,53.750000,53.250000,53.656250,30.020689,1320800
1997-08-15,53.531250,53.687500,52.375000,52.406250,29.321308,1304600
1997-08-18,52.281250,52.437500,51.656250,52.437500,29.338781,769600
1997-08-19,52.468750,53.437500,52.437500,53.437500,29.898291,557400
1997-08-20,53.437500,53.625000,53.156250,53.593750,29.985720,434400
1997-08-21,53.500000,53.812500,53.187500,53.437500,29.898291,522600
1997-08-22,52.500000,53.500000,52.500000,53.500000,29.933258,705000
1997-08-25,53.500000,53.843750,52.750000,53.125000,29.723440,506000
1997-08-26,53.125000,53.406250,52.968750,53.343750,29.845833,668400
1997-08-27,53.093750,53.375000,52.718750,52.875000,29.583565,1165000
1997-08-28,52.687500,52.937500,52.375000,52.468750,29.580046,1144600
1997-08-29,52.343750,52.437500,51.750000,51.843750,29.227680,1040600
1997-09-02,52.125000,52.812500,52.125000,52.750000,29.738598,1142200
1997-09-03,52.875000,53.750000,52.843750,53.687500,30.267132,841000
1997-09-04,53.906250,53.906250,53.375000,53.500000,30.161432,739600
1997-09-05,53.593750,53.593750,52.562500,52.781250,29.756224,697400
1997-09-08,52.906250,53.500000,52.906250,53.468750,30.143818,539000
1997-09-09,53.343750,53.656250,53.093750,53.500000,30.161432,586400
1997-09-10,53.250000,53.250000,52.437500,52.531250,29.615286,446400
1997-09-11,52.437500,52.593750,51.875000,52.031250,29.333405,700200
1997-09-12,51.875000,52.656250,51.875000,52.656250,29.685757,812000
1997-09-15,52.781250,53.187500,52.625000,52.718750,29.720995,550000
1997-09-16,53.218750,54.687500,53.062500,54.687500,30.830896,862600
1997-09-17,54.500000,55.250000,53.750000,53.750000,30.302380,1574000
1997-09-18,53.875000,54.906250,53.875000,54.500000,30.725195,1185000
1997-09-19,55.000000,55.281250,54.812500,55.218750,31.130404,1463600
1997-09-22,55.500000,55.625000,54.500000,55.000000,31.007080,497800
1997-09-23,55.000000,56.062500,54.812500,55.937500,31.535603,1233600
1997-09-24,56.000000,56.718750,55.812500,56.000000,31.570850,1028000
1997-09-25,56.125000,56.218750,54.781250,55.281250,31.165644,1184600
1997-09-26,55.156250,55.750000,54.656250,54.718750,30.848515,1729000
1997-09-29,52.875000,53.375000,52.687500,52.781250,29.756224,2408200
1997-09-30,52.812500,53.312500,52.750000,53.312500,30.055729,1898600
1997-10-01,53.500000,53.500000,52.656250,53.000000,29.879539,1190600
1997-10-02,53.062500,53.125000,52.750000,53.125000,29.950014,1162800
1997-10-03,53.250000,53.593750,52.750000,53.500000,30.161432,1622200
1997-10-06,54.093750,54.218750,53.718750,53.875000,30.372849,787600
1997-10-07,53.750000,54.000000,53.375000,53.781250,30.319990,1284200
1997-10-08,53.906250,53.906250,53.250000,53.687500,30.267132,608400
1997-10-09,53.500000,54.000000,53.125000,53.593750,30.214291,1190200
1997-10-10,53.656250,53.656250,52.500000,52.687500,29.703369,490600
1997-10-13,52.812500,53.093750,52.406250,52.437500,29.562420,561400
1997-10-14,52.562500,52.937500,52.312500,52.468750,29.580046,810400
1997-10-15,52.593750,52.812500,52.375000,52.500000,29.597656,774000
1997-10-16,52.625000,52.906250,52.000000,52.031250,29.333405,827400
1997-10-17,51.593750,52.562500,51.593750,52.500000,29.597656,1119600
1997-10-20,52.500000,52.562500,52.062500,52.250000,29.456732,947400
1997-10-21,52.218750,52.656250,51.750000,51.875000,29.245314,1319600
1997-10-22,51.500000,51.500000,49.875000,49.937500,28.153023,3664400
1997-10-23,49.687500,49.843750,49.250000,49.312500,27.800673,1761000
1997-10-24,50.000000,50.062500,48.218750,48.500000,27.342594,1644800
1997-10-27,48.000000,48.437500,45.750000,45.968750,25.915583,1428600
1997-10-28,44.500000,46.593750,44.062500,46.281250,26.091755,3149600
1997-10-29,46.781250,47.937500,46.750000,47.281250,26.655521,3430000
1997-10-30,46.781250,47.468750,46.750000,47.125000,26.567430,1481400
1997-10-31,47.375000,47.812500,47.312500,47.531250,26.796455,1380400
1997-11-03,48.187500,49.562500,48.187500,49.562500,27.941597,2395800
1997-11-04,49.437500,49.781250,49.062500,49.500000,27.906370,1551000
1997-11-05,49.375000,49.687500,49.125000,49.156250,27.712568,1412400
1997-11-06,49.062500,49.093750,48.375000,48.531250,27.360216,829400
1997-11-07,48.031250,48.031250,47.437500,47.593750,26.831690,1688800
1997-11-10,47.625000,47.625000,47.000000,47.031250,26.514572,1220600
1997-11-11,47.093750,47.250000,46.093750,46.500000,26.215075,862200
1997-11-12,46.250000,46.468750,46.000000,46.062500,25.968426,1401800
1997-11-13,46.125000,46.218750,45.531250,45.968750,25.915583,1296400
1997-11-14,46.093750,46.375000,45.906250,46.312500,26.109369,910200
1997-11-17,46.625000,46.875000,46.562500,46.718750,26.338396,1243400
1997-11-18,46.718750,46.781250,46.218750,46.312500,26.109369,1068800
1997-11-19,46.312500,46.500000,46.187500,46.312500,26.109369,650200
1997-11-20,46.375000,46.593750,46.312500,46.406250,26.162224,1626200
1997-11-21,46.406250,46.500000,46.156250,46.312500,26.109369,2400800
1997-11-24,46.312500,46.875000,46.062500,46.187500,26.038895,1425000
1997-11-25,46.250000,46.875000,46.000000,46.750000,26.356010,2235000
1997-11-26,48.000000,48.343750,47.468750,47.968750,27.276485,1974600
1997-11-28,48.750000,49.125000,48.500000,48.812500,27.756283,561400
1997-12-01,48.937500,49.093750,48.593750,48.781250,27.738503,718000
1997-12-02,48.906250,49.125000,48.156250,48.250000,27.436411,950600
1997-12-03,47.812500,48.031250,47.500000,47.687500,27.116570,1132200
1997-12-04,47.812500,48.187500,47.531250,47.687500,27.116570,805200
1997-12-05,47.687500,48.312500,47.562500,48.031250,27.312023,761000
1997-12-08,48.125000,48.343750,47.906250,48.312500,27.471962,1048800
1997-12-09,48.406250,48.437500,48.031250,48.218750,27.418663,1061000
1997-12-10,48.187500,48.750000,48.187500,48.718750,27.702946,1248600
1997-12-11,48.625000,48.875000,48.437500,48.687500,27.685194,768800
1997-12-12,49.000000,49.343750,48.750000,49.281250,28.022802,873200
1997-12-15,49.281250,49.500000,48.968750,49.218750,27.987282,851600
1997-12-16,49.000000,49.000000,47.125000,47.125000,26.796713,2314000
1997-12-17,47.625000,48.500000,47.625000,48.312500,27.471962,946800
1997-12-18,48.406250,48.437500,47.500000,47.718750,27.134329,1123400
1997-12-19,47.000000,47.156250,45.812500,47.156250,26.814466,1497000
1997-12-22,47.187500,47.906250,46.968750,47.187500,26.832245,753800
1997-12-23,47.250000,47.375000,46.375000,46.375000,26.370237,724200
1997-12-24,46.500000,47.125000,46.437500,46.781250,26.601246,383800
1997-12-26,46.812500,47.000000,46.750000,46.906250,26.672319,312800
1997-12-29,47.812500,48.125000,47.656250,47.968750,27.276485,604200
1997-12-30,47.968750,48.562500,47.718750,48.562500,27.614101,722000
1997-12-31,48.500000,49.406250,48.437500,49.250000,28.005053,470200
1998-01-02,49.625000,49.812500,48.750000,49.000000,27.862883,739200
1998-01-05,49.125000,49.687500,49.062500,49.343750,28.058363,1152800
1998-01-06,49.437500,49.656250,49.250000,49.500000,28.147205,1182400
1998-01-07,49.468750,52.375000,49.406250,52.062500,29.604315,2294000
1998-01-08,51.812500,51.812500,50.593750,50.812500,28.893528,2405800
1998-01-09,50.843750,50.875000,49.843750,49.937500,28.395981,1561600
1998-01-12,49.812500,50.375000,49.718750,50.250000,28.573673,1655200
1998-01-13,50.250000,50.250000,49.937500,50.156250,28.520365,1818000
1998-01-14,50.125000,50.218750,49.718750,49.968750,28.413746,669800
1998-01-15,49.937500,50.062500,49.593750,49.718750,28.271585,921600
1998-01-16,49.968750,50.000000,49.718750,49.843750,28.342672,873000
1998-01-20,50.125000,50.125000,49.625000,50.062500,28.467062,1113800
1998-01-21,50.125000,51.000000,50.031250,50.968750,28.982378,1330400
1998-01-22,50.937500,52.375000,50.687500,52.000000,29.568779,2018600
1998-01-23,51.937500,52.093750,51.750000,51.906250,29.515467,1453400
1998-01-26,52.281250,52.656250,52.031250,52.500000,29.853090,2060800
1998-01-27,52.250000,53.125000,52.250000,52.718750,29.977486,1884600
1998-01-28,53.000000,53.125000,52.593750,52.781250,30.013021,1501600
1998-01-29,52.812500,53.218750,52.625000,52.625000,29.924177,1056000
1998-01-30,52.500000,52.562500,51.937500,52.031250,29.586557,853800
1998-02-02,53.000000,53.625000,52.625000,53.625000,30.492790,1311000
1998-02-03,53.500000,53.875000,53.250000,53.781250,30.581656,1261200
1998-02-04,53.781250,55.156250,53.562500,55.031250,31.292450,2284600
1998-02-05,55.156250,55.156250,54.312500,54.562500,31.025888,1718000
1998-02-06,54.687500,55.406250,54.687500,55.062500,31.310217,1505400
1998-02-09,55.000000,55.187500,54.781250,54.906250,31.221354,1609400
1998-02-10,55.000000,55.937500,55.000000,55.250000,31.416817,1572000
1998-02-11,55.656250,55.750000,54.812500,55.031250,31.292450,2069800
1998-02-12,55.125000,55.750000,54.625000,55.500000,31.558989,634600
1998-02-13,55.375000,55.500000,55.031250,55.406250,31.505667,530600
1998-02-17,55.531250,55.687500,55.093750,55.187500,31.381290,821400
1998-02-18,55.187500,55.531250,55.156250,55.531250,31.576754,808000
1998-02-19,55.437500,55.437500,54.937500,55.031250,31.292450,517600
1998-02-20,55.875000,55.937500,55.281250,55.906250,31.790005,1288600
1998-02-23,55.906250,56.312500,55.656250,55.968750,31.825537,766200
1998-02-24,56.031250,56.031250,54.812500,55.218750,31.399065,761000
1998-02-25,55.718750,57.187500,55.656250,56.875000,32.340858,1625400
1998-02-26,56.875000,58.312500,56.875000,58.250000,33.122726,3299200
1998-02-27,58.125000,58.406250,57.593750,58.343750,33.176022,1013800
1998-03-02,58.250000,58.250000,57.750000,57.750000,32.838402,1716800
1998-03-03,57.250000,57.281250,56.875000,57.125000,32.483013,903400
1998-03-04,57.093750,57.093750,56.250000,57.000000,32.411942,936200
1998-03-05,56.656250,57.250000,56.156250,56.968750,32.623093,549200
1998-03-06,56.937500,57.687500,56.625000,57.593750,32.981003,657800
1998-03-09,57.125000,58.000000,55.500000,58.000000,33.213642,5356600
1998-03-10,57.250000,57.500000,55.625000,56.218750,32.193615,5167200
1998-03-11,55.781250,58.250000,55.500000,58.062500,33.249435,2333800
1998-03-12,58.250000,58.750000,57.250000,57.343750,32.837830,2303800
1998-03-13,57.250000,58.343750,56.875000,57.250000,32.784153,1693800
1998-03-16,57.375000,57.718750,56.625000,57.312500,32.819946,1390600
1998-03-17,57.375000,58.750000,56.562500,58.187500,33.321011,2754200
1998-03-18,57.875000,58.937500,57.562500,57.781250,33.088367,1940000
1998-03-19,57.531250,58.500000,57.093750,58.062500,33.249435,2296400
1998-03-20,58.062500,58.750000,58.000000,58.500000,33.499958,2153400
1998-03-23,58.750000,58.750000,58.156250,58.312500,33.392593,1556200
1998-03-24,57.687500,57.875000,57.531250,57.625000,32.998898,2243200
1998-03-25,57.125000,58.000000,57.125000,57.656250,33.016781,2380200
1998-03-26,57.531250,57.750000,57.437500,57.500000,32.927326,1409000
1998-03-27,57.437500,57.437500,56.250000,56.625000,32.426258,1973200
1998-03-30,55.750000,56.437500,55.531250,55.750000,31.925182,1231400
1998-03-31,55.812500,56.625000,55.750000,56.250000,32.211514,2042000
1998-04-01,56.281250,57.593750,55.812500,57.312500,32.819946,1238000
1998-04-02,57.187500,57.625000,56.906250,57.250000,32.784153,1141800
1998-04-03,57.000000,57.000000,56.375000,56.656250,32.444130,2414000
1998-04-06,56.000000,56.062500,54.781250,54.812500,31.388323,1763600
1998-04-07,54.812500,56.968750,54.312500,56.437500,32.318871,1922000
1998-04-08,56.312500,56.312500,54.062500,54.500000,31.209366,1696800
1998-04-09,54.500000,55.312500,54.500000,54.500000,31.209366,2366600
1998-04-13,55.312500,55.437500,54.625000,54.656250,31.298840,1952600
1998-04-14,54.656250,56.312500,54.625000,55.906250,32.014652,883800
1998-04-15,54.812500,56.906250,54.812500,56.656250,32.444130,1209200
1998-04-16,56.531250,56.968750,56.062500,56.437500,32.318871,968800
1998-04-17,56.312500,56.312500,55.781250,55.875000,31.996763,720400
1998-04-20,56.062500,56.625000,55.312500,56.312500,32.247280,707200
1998-04-21,55.625000,56.843750,55.531250,56.750000,32.497826,806200
1998-04-22,56.875000,57.687500,56.812500,57.500000,32.927326,792800
1998-04-23,57.562500,58.500000,57.531250,57.875000,33.142063,2299200
1998-04-24,57.562500,57.718750,56.218750,56.500000,32.354671,1454000
1998-04-27,56.500000,56.531250,55.375000,55.500000,31.782015,1282000
1998-04-28,55.375000,55.656250,54.968750,55.500000,31.782015,1246600
1998-04-29,55.687500,55.843750,54.812500,55.093750,31.549374,868200
1998-04-30,55.093750,55.968750,55.000000,55.687500,31.889393,816800
1998-05-01,55.250000,55.343750,54.781250,55.250000,31.638853,1342400
1998-05-04,55.187500,57.125000,55.000000,56.718750,32.479931,845400
1998-05-05,56.593750,56.593750,55.593750,55.812500,31.960964,653200
1998-05-06,55.687500,56.875000,54.812500,56.656250,32.444130,1312000
1998-05-07,56.500000,56.500000,54.687500,55.000000,31.495684,974000
1998-05-08,55.000000,56.656250,55.000000,56.218750,32.193615,891200
1998-05-11,56.062500,56.687500,55.875000,56.250000,32.211514,912200
1998-05-12,56.500000,56.812500,55.937500,56.656250,32.444130,866600
1998-05-13,56.531250,56.718750,56.156250,56.500000,32.354671,562200
1998-05-14,56.625000,56.875000,56.062500,56.375000,32.283077,681000
1998-05-15,56.375000,56.718750,56.250000,56.531250,32.372559,819800
1998-05-18,56.437500,56.718750,56.031250,56.500000,32.354671,643800
1998-05-19,56.562500,56.812500,56.531250,56.656250,32.444130,824600
1998-05-20,56.750000,56.781250,56.312500,56.687500,32.462055,486800
1998-05-21,56.937500,56.937500,56.281250,56.375000,32.283077,800600
1998-05-22,56.281250,56.531250,55.906250,56.531250,32.372559,837000
1998-05-26,56.656250,56.937500,56.375000,56.500000,32.354671,896200
1998-05-27,56.500000,56.500000,55.062500,55.562500,31.817808,738200
1998-05-28,55.343750,56.625000,55.250000,55.625000,32.084583,1035200
1998-05-29,55.750000,56.375000,55.312500,56.125000,32.372974,676400
1998-06-01,56.000000,56.031250,55.375000,55.937500,32.264812,517400
1998-06-02,55.812500,55.875000,54.625000,55.187500,31.832232,1013400
1998-06-03,55.281250,55.750000,54.875000,55.031250,31.742111,1106800
1998-06-04,54.000000,54.875000,54.000000,54.750000,31.579876,715400
1998-06-05,54.718750,55.718750,54.687500,55.718750,32.138664,559800
1998-06-08,55.718750,56.000000,55.343750,55.812500,32.192726,429600
1998-06-09,55.687500,55.718750,55.156250,55.281250,31.886309,426200
1998-06-10,55.312500,55.437500,54.031250,54.437500,31.399630,632200
1998-06-11,54.250000,54.687500,53.531250,54.562500,31.471720,756600
1998-06-12,54.500000,55.062500,53.953125,54.656250,31.525806,936000
1998-06-15,54.375000,54.750000,54.031250,54.093750,31.201353,772400
1998-06-16,53.812500,53.875000,53.156250,53.437500,30.822824,1056600
1998-06-17,53.625000,54.250000,52.406250,52.500000,30.282070,1340800
1998-06-18,52.500000,52.625000,51.906250,51.906250,29.939589,1280000
1998-06-19,51.812500,52.062500,51.437500,51.875000,29.921579,1292600
1998-06-22,51.750000,51.781250,50.531250,50.750000,29.272673,605400
1998-06-23,50.968750,51.187500,49.968750,50.750000,29.272673,940800
1998-06-24,50.750000,52.281250,50.656250,52.000000,29.993675,902000
1998-06-25,52.125000,52.187500,51.093750,51.312500,29.597128,923000
1998-06-26,51.250000,51.875000,51.062500,51.468750,29.687241,786200
1998-06-29,51.625000,52.250000,51.406250,51.500000,29.705261,945400
1998-06-30,51.687500,52.937500,51.218750,52.937500,30.534422,1374200
1998-07-01,52.562500,52.625000,52.000000,52.000000,29.993675,1268800
1998-07-02,52.000000,52.937500,52.000000,52.312500,30.173923,1019000
1998-07-06,52.312500,52.718750,52.000000,52.562500,30.318127,700000
1998-07-07,52.687500,53.500000,52.156250,53.000000,30.570473,982600
1998-07-08,53.125000,53.906250,53.000000,53.687500,30.967014,608000
1998-07-09,53.687500,54.250000,52.781250,53.312500,30.750736,718400
1998-07-10,52.875000,53.187500,52.625000,52.656250,30.372202,875800
1998-07-13,52.593750,52.812500,51.812500,51.968750,29.975651,517000
1998-07-14,51.531250,53.093750,51.531250,53.000000,30.570473,900400
1998-07-15,52.781250,53.375000,52.125000,52.250000,30.137878,515000
1998-07-16,52.250000,52.312500,51.187500,51.968750,29.975651,2030800
1998-07-17,53.500000,54.218750,52.718750,52.718750,30.408249,2272200
1998-07-20,52.812500,53.437500,52.812500,53.156250,30.660589,510400
1998-07-21,53.437500,53.843750,53.281250,53.468750,30.840851,576600
1998-07-22,53.468750,53.656250,51.968750,52.000000,29.993675,1322400
1998-07-23,52.000000,52.218750,51.250000,51.843750,29.903547,1060200
1998-07-24,51.968750,52.187500,51.375000,51.375000,29.633175,924200
1998-07-27,51.250000,51.406250,50.531250,50.656250,29.218594,656200
1998-07-28,50.375000,50.437500,48.500000,49.250000,28.407471,1337800
1998-07-29,49.625000,50.218750,48.656250,48.875000,28.191175,697000
1998-07-30,49.187500,50.593750,49.187500,50.468750,29.110456,1321400
1998-07-31,50.343750,50.437500,49.500000,49.843750,28.749941,841200
1998-08-03,49.718750,50.062500,49.531250,49.718750,28.677847,801400
1998-08-04,49.718750,49.718750,47.625000,47.781250,27.560299,1063200
1998-08-05,47.781250,48.937500,47.718750,48.500000,27.974861,1225000
1998-08-06,48.375000,48.687500,47.375000,47.437500,27.362015,1200800
1998-08-07,47.562500,48.218750,47.218750,47.625000,27.470182,1627000
1998-08-10,47.375000,48.906250,47.031250,48.187500,27.794617,880600
1998-08-11,47.875000,48.000000,46.921875,47.875000,27.614368,1196200
1998-08-12,48.250000,48.843750,47.375000,47.656250,27.488195,1346600
1998-08-13,47.812500,47.937500,47.281250,47.312500,27.289928,1079600
1998-08-14,47.625000,47.656250,46.218750,46.375000,26.749166,844200
1998-08-17,46.812500,46.812500,45.718750,46.125000,26.604959,887200
1998-08-18,46.250000,47.062500,46.187500,46.500000,26.821262,1702800
1998-08-19,46.562500,47.406250,46.531250,47.250000,27.253870,964600
1998-08-20,47.625000,49.375000,47.187500,48.375000,27.902761,1503600
1998-08-21,48.250000,49.562500,47.687500,49.000000,28.263264,1274200
1998-08-24,48.500000,48.906250,47.312500,47.906250,27.632383,1657000
1998-08-25,48.000000,49.187500,48.000000,48.750000,28.119072,2334400
1998-08-26,48.812500,48.937500,47.593750,47.906250,27.632383,1301800
1998-08-27,47.406250,47.625000,45.000000,45.500000,26.244465,1381800
1998-08-28,45.718750,46.000000,44.781250,44.906250,26.131718,2011600
1998-08-31,45.031250,45.687500,43.625000,43.781250,25.477066,1356000
1998-09-01,43.687500,45.500000,43.687500,45.031250,26.204453,1566000
1998-09-02,46.375000,47.343750,45.875000,46.093750,26.822750,2907800
1998-09-03,46.093750,46.625000,45.250000,46.500000,27.059149,1425000
1998-09-04,47.125000,47.375000,45.687500,47.312500,27.531946,1141400
1998-09-08,48.250000,48.250000,47.468750,47.875000,27.859293,1494200
1998-09-09,47.812500,49.593750,47.500000,49.343750,28.713964,1226800
1998-09-10,49.125000,49.187500,47.500000,47.718750,27.768354,1213800
1998-09-11,47.687500,48.937500,46.625000,47.687500,27.750183,1065600
1998-09-14,48.750000,49.250000,48.687500,48.968750,28.495760,1194800
1998-09-15,48.968750,49.531250,48.312500,49.531250,28.823088,1923400
1998-09-16,49.531250,51.500000,49.093750,51.000000,29.677778,1936200
1998-09-17,50.250000,53.000000,50.000000,51.750000,30.114222,2257000
1998-09-18,52.500000,52.500000,49.812500,50.000000,29.095863,1949800
1998-09-21,47.062500,47.625000,46.687500,47.562500,27.677431,2702400
1998-09-22,47.562500,48.500000,46.875000,47.843750,27.841105,2315600
1998-09-23,48.750000,50.656250,48.156250,49.875000,29.023109,3451800
1998-09-24,50.750000,51.375000,48.781250,49.250000,28.659426,2426400
1998-09-25,49.250000,51.343750,49.125000,51.031250,29.695957,1422800
1998-09-28,51.562500,51.875000,49.500000,49.500000,28.804905,1384800
1998-09-29,49.625000,51.468750,49.625000,51.375000,29.895988,1022200
1998-09-30,51.375000,51.375000,50.125000,50.406250,29.332264,1189000
1998-10-01,50.062500,51.500000,48.968750,49.031250,28.532135,2194800
1998-10-02,49.062500,52.656250,49.062500,52.656250,30.641581,2160600
1998-10-05,52.375000,54.687500,51.687500,54.687500,31.823599,2579200
1998-10-06,55.125000,56.156250,53.750000,56.062500,32.623734,2577200
1998-10-07,55.000000,56.500000,52.812500,53.031250,30.859791,2779400
1998-10-08,52.500000,54.500000,50.968750,51.750000,30.114222,2550600
1998-10-09,52.750000,55.062500,51.687500,54.906250,31.950872,1649800
1998-10-12,55.375000,55.437500,53.062500,53.250000,30.987085,826800
1998-10-13,53.437500,54.656250,53.187500,54.375000,31.641743,934800
1998-10-14,55.125000,55.875000,53.437500,54.343750,31.623560,1774600
1998-10-15,54.343750,55.312500,53.281250,54.281250,31.587185,1028000
1998-10-16,54.812500,54.812500,53.500000,54.343750,31.623560,1548600
1998-10-19,54.375000,54.625000,53.906250,54.250000,31.569008,1058000
1998-10-20,54.500000,56.125000,53.875000,54.062500,31.459892,1904400
1998-10-21,54.062500,54.437500,52.781250,53.281250,31.005272,1069200
1998-10-22,53.406250,54.937500,53.250000,54.750000,31.859974,1179600
1998-10-23,54.500000,54.687500,54.156250,54.437500,31.678118,838200
1998-10-26,54.437500,55.687500,54.031250,55.531250,32.314587,1303200
1998-10-27,55.750000,56.750000,54.312500,54.875000,31.932688,1263200
1998-10-28,54.968750,55.750000,54.812500,55.000000,32.005424,1204400
1998-10-29,55.125000,55.718750,54.375000,55.250000,32.150928,826600
1998-10-30,55.187500,56.437500,55.187500,55.687500,32.405502,674400
1998-11-02,55.687500,56.562500,55.625000,55.937500,32.550991,700200
1998-11-03,55.000000,55.125000,54.437500,54.531250,31.732664,1298400
1998-11-04,54.812500,54.812500,52.625000,54.656250,31.805405,2369800
1998-11-05,54.500000,56.312500,54.281250,56.062500,32.623734,1513400
1998-11-06,55.000000,55.625000,54.312500,54.968750,31.987265,1555200
1998-11-09,54.718750,54.812500,54.156250,54.375000,31.641743,1057600
1998-11-10,54.375000,54.406250,53.250000,53.500000,31.132572,1144800
1998-11-11,51.000000,52.125000,50.406250,50.968750,29.659584,4516800
1998-11-12,51.937500,53.843750,51.500000,53.500000,31.132572,2898200
1998-11-13,53.812500,54.218750,53.250000,53.875000,31.350784,2603800
1998-11-16,53.750000,53.781250,52.687500,52.843750,30.750689,2271200
1998-11-17,52.968750,54.000000,52.250000,52.406250,30.496098,2085600
1998-11-18,51.812500,52.312500,51.125000,51.687500,30.077852,2156200
1998-11-19,52.125000,53.125000,52.031250,53.125000,30.914352,1745800
1998-11-20,53.000000,53.968750,52.656250,53.437500,31.096191,1322000
1998-11-23,53.656250,54.625000,53.656250,54.187500,31.532629,1280200
1998-11-24,54.312500,54.593750,53.375000,53.687500,31.241665,1147400
1998-11-25,53.500000,54.156250,53.375000,53.656250,31.223482,635200
1998-11-27,53.312500,53.312500,52.906250,53.093750,31.151621,244400
1998-11-30,53.750000,53.750000,51.843750,51.875000,30.436550,1616200
1998-12-01,51.531250,54.218750,51.156250,53.187500,31.206625,1608000
1998-12-02,52.250000,52.375000,50.750000,51.531250,30.234854,1596200
1998-12-03,51.625000,51.625000,49.437500,50.562500,29.666452,2650600
1998-12-04,50.562500,53.125000,50.312500,52.843750,31.004938,1775000
1998-12-07,52.843750,53.468750,50.281250,50.656250,29.721468,1684800
1998-12-08,50.656250,50.843750,49.531250,49.875000,29.263081,2059000
1998-12-09,50.750000,51.812500,50.687500,50.875000,29.849817,1379600
1998-12-10,50.125000,50.937500,49.812500,50.875000,29.849817,1930000
1998-12-11,50.750000,51.000000,48.000000,48.156250,28.254654,1879200
1998-12-14,48.156250,48.812500,47.812500,48.343750,28.364653,1634000
1998-12-15,48.437500,48.500000,46.468750,46.812500,27.466225,2220400
1998-12-16,46.625000,48.750000,45.000000,47.500000,27.869606,3524400
1998-12-17,48.187500,48.250000,46.750000,47.031250,27.594578,2291400
1998-12-18,46.500000,47.875000,46.500000,47.125000,27.649586,1137000
1998-12-21,47.000000,47.937500,46.062500,46.406250,27.227884,993800
1998-12-22,46.281250,47.875000,46.187500,47.500000,27.869606,1665800
1998-12-23,47.500000,47.500000,41.000000,42.250000,24.789282,7114400
1998-12-24,42.375000,42.437500,41.531250,42.062500,24.679262,2134600
1998-12-28,42.312500,42.625000,41.687500,41.906250,24.587587,2683800
1998-12-29,41.906250,42.312500,41.281250,41.812500,24.532583,1930000
1998-12-30,42.000000,42.250000,41.531250,41.656250,24.440905,2202600
1998-12-31,41.562500,42.750000,41.406250,42.375000,24.862629,1692400
1999-01-04,41.250000,42.250000,40.375000,40.500000,23.762505,1754300
1999-01-05,41.000000,42.062500,40.937500,41.187500,24.165882,2522900
1999-01-06,41.250000,43.000000,40.750000,40.875000,23.982529,2718500
1999-01-07,40.250000,40.500000,39.500000,39.875000,23.395803,1799300
1999-01-08,40.125000,40.875000,39.375000,39.937500,23.432470,1902600
1999-01-11,40.375000,41.187500,39.937500,40.062500,23.505810,2093300
1999-01-12,40.000000,40.125000,39.562500,39.812500,23.359133,1669400
1999-01-13,39.000000,40.000000,38.312500,40.000000,23.469135,1534000
1999-01-14,39.250000,39.312500,38.437500,38.750000,22.735731,2328500
1999-01-15,39.250000,40.187500,38.875000,40.125000,23.542488,2069600
1999-01-19,40.812500,40.812500,39.062500,39.125000,22.955757,1304400
